TIME/DELAY,ACTION/COMMENT,COMMAND,BYTE 0,BYTE_1,BYTE_2,BYTE_3,BYTE_4,BYTE_5,BYTE_6,BYTE_7,BYTE_8,BYTE_9,ARG_0,ARG_1,ARG_2,ARG_3,ARG_4,ARG_5,Hex-DATA1,Hex-DATA2,Hex-DATA3
2023-12-18T00:39:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 00:45:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 00:45:00,Payload OFF In Sunlit
2023-12-18T00:46:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 00:50:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 00:50:00,Eclipse
2023-12-18 01:25:00,Payload OFF In Sunlit
2023-12-18T01:30:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 01:31:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 01:31:00,Payload OFF In Sunlit
2023-12-18T01:32:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18T01:35:30,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
 Ground_Station Pass-Seoul 2023-12-18 01:35:02Z 2023-12-18 01:43:05Z 
2023-12-18 01:35:02,Send_Command-Data_Downlink ,ADCS_ATT_CTL_POINT_LLA,0,0x10,0xA0,0x16,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00 ,25351642,cdfbfd42,6678ff48
2023-12-18T01:44:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 02:25:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 02:25:00,Eclipse
2023-12-18 03:00:00,Payload OFF In Sunlit
2023-12-18T03:04:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18T03:09:30,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
 Ground_Station Pass-Seoul 2023-12-18 03:09:07Z 2023-12-18 03:17:13Z 
2023-12-18 03:09:07,Send_Command-Data_Downlink ,ADCS_ATT_CTL_POINT_LLA,0,0x10,0xA0,0x16,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00 ,25351642,cdfbfd42,66ffff48
2023-12-18T03:18:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 04:01:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 04:01:00,Eclipse
2023-12-18 04:35:00,Payload OFF In Sunlit
2023-12-18T04:39:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 04:43:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 04:43:00,Payload OFF In Sunlit
2023-12-18T04:44:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 04:51:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 04:51:00,Payload OFF In Sunlit
 Ground_Station Pass-Bangalore 2023-12-18 04:51:41Z 2023-12-18 05:00:07Z 
2023-12-18 04:51:41,Send_Command-Data_Downlink ,ADCS_ATT_CTL_POINT_LLA,0,0x10,0xA0,0x16,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00 ,ac8b4f41,6f309b42,087dfd48
2023-12-18T05:01:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 05:36:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 05:36:00,Eclipse
2023-12-18 06:10:00,Payload OFF In Sunlit
2023-12-18T06:11:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 06:15:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 06:15:00,Payload OFF In Sunlit
2023-12-18T06:16:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 06:23:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 06:23:00,Payload OFF In Sunlit
2023-12-18T06:24:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18T06:27:30,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
 Ground_Station Pass-Bangalore 2023-12-18 06:27:08Z 2023-12-18 06:32:24Z 
2023-12-18 06:27:08,Send_Command-Data_Downlink ,ADCS_ATT_CTL_POINT_LLA,0,0x10,0xA0,0x16,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00 ,ac8b4f41,6f309b42,095afd48
2023-12-18T06:33:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 07:09:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 07:09:00,Payload OFF In Sunlit
2023-12-18T07:10:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 07:11:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 07:11:00,Eclipse
2023-12-18 07:46:00,Payload OFF In Sunlit
2023-12-18T07:51:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 07:55:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 07:55:00,Payload OFF In Sunlit
2023-12-18T07:56:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 08:02:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 08:02:00,Payload OFF In Sunlit
2023-12-18T08:03:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 08:10:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 08:10:00,Payload OFF In Sunlit
2023-12-18T08:11:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 08:18:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 08:18:00,Payload OFF In Sunlit
2023-12-18T08:19:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 08:25:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 08:25:00,Payload OFF In Sunlit
2023-12-18T08:26:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 08:33:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 08:33:00,Payload OFF In Sunlit
2023-12-18T08:34:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 08:41:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 08:41:00,Payload OFF In Sunlit
2023-12-18T08:42:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 08:46:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 08:46:00,Eclipse
2023-12-18 09:21:00,Payload OFF In Sunlit
2023-12-18T09:26:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 09:27:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 09:27:00,Payload OFF In Sunlit
2023-12-18T09:28:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 09:34:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 09:34:00,Payload OFF In Sunlit
2023-12-18T09:35:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 09:42:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 09:42:00,Payload OFF In Sunlit
2023-12-18T09:43:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 09:50:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 09:50:00,Payload OFF In Sunlit
2023-12-18T09:51:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 09:57:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 09:57:00,Payload OFF In Sunlit
2023-12-18T09:58:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 10:05:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 10:05:00,Payload OFF In Sunlit
2023-12-18T10:06:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 10:13:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 10:13:00,Payload OFF In Sunlit
2023-12-18T10:14:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18T10:17:30,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
 Ground_Station Pass-New_Zealand 2023-12-18 10:17:33Z 2023-12-18 10:25:32Z 
2023-12-18 10:17:33,Send_Command-Data_Downlink ,ADCS_ATT_CTL_POINT_LLA,0,0x10,0xA0,0x16,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00 ,379a23c2,d1e22e43,af6f0649
2023-12-18 10:21:00,Data Downlink in Eclipse 
2023-12-18 10:26:00,Eclipse
2023-12-18 10:56:00,Payload OFF In Sunlit
2023-12-18T10:58:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 10:59:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 10:59:00,Payload OFF In Sunlit
2023-12-18T11:00:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 11:06:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 11:06:00,Payload OFF In Sunlit
2023-12-18T11:07:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 11:14:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 11:14:00,Payload OFF In Sunlit
2023-12-18T11:15:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 11:22:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 11:22:00,Payload OFF In Sunlit
2023-12-18T11:23:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 11:29:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 11:29:00,Payload OFF In Sunlit
2023-12-18T11:30:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 11:37:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 11:37:00,Payload OFF In Sunlit
2023-12-18T11:38:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
2023-12-18 11:45:00,Send_Command-Payload OFF ,POWER_OFF_PAYLOAD,0,0x20,0xA0,0x04,0x0,0x00,0x00,0x00,0x00,0x89,0xF8,,,,,,,
2023-12-18 11:45:00,Payload OFF In Sunlit
2023-12-18T11:46:00,Send_Command-Nadir_Point,ADCS_ATT_CTL_POINT_NADIR,0,0x10,0xA0,0x13,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x00,0x00,0x00,0x00,
60,Send_Command-Payload_ON ,POWER_ON_PAYLOAD,0,0x20,0xA1,0x04,0x0,0x00,0x00,0x00,0x00,0x31,0x99,,,,,,,
